	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
fucPIKUR	0.0	0.0	0.004088757294448698	0.0	0.013675574114299975	0.0	0.0	0.0	0.010311956681100047	0.4184291991846987	0.3743212477455828	0.0	0.0	0.25148367822721945	0.1709606949478007	0.26718782176545014	0.2220462070354895	0.4009112318444265	0.4894598128838101	0.38660016099215117	0.07428286036942358	0.24146122433012904	0.4389362610081334	0.0	0.020435326235733294	0.16418875153325477	0.448964251460766	0.3151621661193074	0.0	0.0	0.35980904589555324	0.39144999939956937	0.0	0.24285274019923375	0.0	0.3568973554191905	0.04220473467801007	0.15017548502700853	0.3878315053287973	0.0	0.26494208595097757	0.4761396444643173	0.3634274725352333	0.20694917769129934	0.16335764683395834	0.09952274964854703	0.0	0.13388474280389254	0.4182539488743134	0.43274821091818694	0.15799788993286965	0.020512498782124133	0.0	0.26176346009734475	0.02881790603009432	0.0	0.445221175631589	0.06793902848817374	7.524908557570128e-06	0.13159557731986773	0.18415869316850364	0.0	0.48730026792086173	0.31258846831775483	0.32891904692321056	0.17465528750636744	0.011933642035593333	0.3583981143406402	0.4100655183989386	0.07925035732675202	0.18600354911847783	0.42543317279118814	0.0	0.042574107783074154	0.356245528528717	0.04946901047886705	0.25774555865081983	0.022732117504470312	0.13360736959834166	0.0	0.0	0.09734875556075452	0.3429113693971393	0.0	0.4590105671872782	0.0	0.07245083223674005	0.14318642870350867	0.15084464794400954	0.11864326301439253	0.044884397855670825	0.0	0.0	0.14865763722756875	0.30156835818439837	0.0	0.0	0.0	0.5746894518639336	0.00529614738711164
mopB	0.2865042183552389	0.3587574126507964	0.5401482034336449	0.4855907115177225	0.3874107552062554	0.44851723603240184	0.059724955409072626	0.0	0.2983230661473221	0.021608531543402407	0.02181988028758233	0.19856516199132046	0.20175340219065258	0.3776361507483029	0.0	0.04081251966172356	0.0	0.0	0.0	0.11168906467775883	0.5772429637768801	0.0	0.0	0.12687773755193263	0.3463651351534578	0.0	0.024581656993022182	0.06053457739860541	0.0	0.0	0.0	0.0564230600607701	0.14877339398982917	0.0	0.24039293648791965	0.09469731291643624	0.4087428145844443	0.0	0.0	0.12686911775652418	0.0	0.0728818098184288	0.0	0.0	0.06600324109765086	0.0	0.31474687430142834	0.0	0.10046368580137573	0.1421349700172405	0.0	0.6320266200457746	0.020854418304046225	0.13013349574720892	0.07745273346835405	0.14254702967727367	0.0	0.24723239819264892	0.0	0.012940245624454663	0.0	0.082307496222687	0.004358067982356316	0.0	0.0	0.1343345153581492	0.03459755660940826	0.0	0.0	0.03665288485293631	0.0007979626037831254	0.08897894910615473	0.0	0.3619462074056512	0.0038399983637963367	0.0	0.0	0.010660617312538805	0.010602501802093985	0.17572292755742308	0.11050407446393995	0.4504969411782186	0.0	0.4283473611000129	0.0	0.6118830777604665	0.014177124036450325	0.0	0.0	0.02261263158959871	0.23245674188535637	0.08915398860825521	0.12046089626796844	0.0	0.0	0.1821984350729496	0.35506852037215864	0.19969887739085787	0.04540902992856622	0.10778247776289396
mglBAC	0.10162703057363577	0.1178569738414296	0.0	0.02817108666902528	0.0	0.020733205849435807	0.0	0.0	0.0	0.3978306806057641	0.3292184311860875	0.0	0.0	0.040763669352197704	0.028533492054815604	0.2352218392455953	0.253757934612744	0.5377798140501594	0.38187566564757525	0.3612422294768618	0.0	0.21582320451749062	0.47371347271004444	0.055282916637777624	0.0	0.15326248101425202	0.36549493178839865	0.4247960282894705	0.35980904589555324	0.0	0.0	0.344956086888562	0.0	0.3447182347272889	0.05955339253834637	0.3169364859784987	0.48435951351382583	0.1710102028494037	0.3131879362511758	0.09756303806056676	0.18747787299424437	0.43645415242295255	0.4001882662439731	0.22331537783481564	0.0	0.0	0.0	0.1037264291567647	0.3483088860795537	0.39979353719892047	0.2461301034697079	0.04658740403368649	0.0	0.2845647334175665	0.0	0.0	0.430339344966379	0.2272655219265073	0.0	0.11578684488271758	0.17134713820761563	0.0	0.4308410871151619	0.2359660078914259	0.44617344868664216	0.29959461554241323	0.0	0.3255485585086625	0.0	0.05165981875219445	0.12305349056815218	0.3863538204476052	0.18186377024375933	0.02719518994647574	0.36482694938771904	0.0	0.31255681088161696	0.0	0.1666693205291495	0.0	0.01700349973662748	0.0	0.2759020042107904	0.09478196155565598	0.3480575634327171	0.0	0.10182723368119428	0.2557308047534554	0.2041794316538946	0.0	0.0	0.16958238678549428	0.12951572347796805	0.10575332676077812	0.25880792024714233	0.0	0.0	0.0	0.380379611933267	0.030158466449325284
malK_lamB_malM	0.0	0.07388352971330933	0.05534118500635876	0.0	0.02210188336595618	0.0	0.0	0.0	0.0	0.4761147515800793	0.3775872189909811	0.0	0.0	0.19934457146260534	0.009749116706088728	0.31989026144684196	0.2884033766718875	0.3228310882294243	0.3457411772004649	0.3233045134140596	0.0	0.22317261484011006	0.3824860385597531	0.2159534518299873	0.0	0.26116512720606455	0.3729422147400295	0.32726844667609867	0.39144999939956937	0.0564230600607701	0.344956086888562	0.0	0.0	0.27915627895063305	0.0	0.4245409807428975	0.0	0.29385701483499027	0.42142755008203786	0.0	0.3226757621047734	0.5083112543319473	0.2875611498815469	0.13851667866582837	0.0	0.0	0.0	0.19367271145195153	0.40365055767181307	0.47652751783614467	0.08247425109242322	0.0	0.0	0.37329215560389434	0.0	0.0	0.28591712134450925	0.12989087471969077	0.0	0.0	0.17881672627650952	0.0	0.3734275423795555	0.24574730574035508	0.41787834457062906	0.2894465436966249	0.0	0.37460852600399847	0.03430770177204416	0.014764762328179361	0.2469264698459313	0.45576792928787757	0.0	0.15193910120218548	0.4994315460672933	0.0	0.2435396166058697	0.0	0.0	0.0	0.0	0.0	0.4154185449531076	0.0	0.41761675403693477	0.1136551259753385	0.09438850033779915	0.0	0.1406655954354174	0.0	0.08780519143350718	0.0	0.0	0.0	0.30425400983179923	0.0	0.0	0.015184692851643668	0.40033820365839806	0.04538025452277275
uppS_cdsA_ecfE	0.16925495870206844	0.2752745728975441	0.48840098669074616	0.17673797808862501	0.42566255304992917	0.22070958837180782	0.37802926081770455	0.4246073927800844	0.4983187332654105	0.025165979906380222	0.0	0.25946391846553474	0.4820242535033298	0.0	0.0	0.0	0.0	0.0696773109630297	0.0	0.0	0.11464850408559676	0.0	0.0	0.0	0.39197844074753696	0.0	0.0	0.0	0.0	0.14877339398982917	0.0	0.0	0.0	0.0	0.0	0.1331832919117717	0.2940764253854394	0.0	0.11248545336099039	0.08482851973741795	0.0	0.11920694326600535	0.0	0.03186625904058649	0.0	0.0	0.6867286762579463	0.0	0.010199670845384716	0.0	0.0	0.084815156748615	0.03437012192193633	0.039744692841038695	0.05651144191878299	0.40762658013498554	0.011189631260613883	0.0	0.10437854990407903	0.0	0.08720856160953366	0.3922397287310118	0.0	0.11399963987092622	0.0	0.0	0.0	0.0	0.0	0.00984051036219326	0.0071872413845511665	0.03485735105708078	0.07894218725546409	0.09297668592318413	0.0032493150821385534	0.0	0.0	0.18148529852287953	0.048260504883941686	0.0	0.21475497696400733	0.35205382094069837	0.0	0.3078333532133044	0.0	0.0	0.0	0.15496185061378423	0.0	0.0	0.45916878263579597	0.0	0.05124189240189555	0.07453697523449436	0.0	0.5200340194099876	0.266168868976245	0.44007868631013497	0.0	0.10563561980677709
fecIR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029136828164127975	0.0	0.23581977860179731	0.2018677599784018	0.0	0.0	0.2210045821046663	0.0	0.18847850992175766	0.36188045327077556	0.37689898298809765	0.21449365475696217	0.19908256896104773	0.0	0.14883896997740448	0.21849633067902421	0.02836497151109909	0.0	0.24624911178188033	0.2852072159585712	0.18825959963257513	0.24285274019923375	0.0	0.3447182347272889	0.27915627895063305	0.0	0.0	0.10105568540663977	0.26895804301006393	0.11075612979039016	0.15406079901532885	0.3633540812476627	0.0	0.3342390736329998	0.2673897797372257	0.323597694429926	0.2518299719240685	0.0	0.0	0.017044049113571283	0.0	0.22259717636566062	0.21576962812428957	0.01935806969625253	0.03168718455220677	0.14093691740260383	0.3480713892309412	0.018511178409891357	0.0	0.23486486005457932	0.0	0.1390373593527227	0.33024066475904906	0.057712298690628897	0.0	0.2791064354334741	0.18194718920670783	0.28112706538737714	0.20674155816155967	0.0	0.22271607809192853	0.0	0.0	0.027193419676290114	0.2319990137368667	0.0	0.0	0.2446948694121732	0.024863473664941987	0.33046601277910526	0.05768382678152126	0.02680493062208558	0.0	0.16783741445961106	0.0	0.43793797311846494	0.0	0.3027547216481117	0.03230064744719404	0.08869375444314058	0.15369970685723805	0.01904419770551286	0.0	0.0	0.40491213241461976	0.0	0.0	0.2523646093210871	0.024649303591072383	0.0	0.0	0.25874302470835847	0.0
sodA	0.0	0.021442491808826663	0.001922887542972599	0.07037631910674648	0.0	0.06274382773021861	0.1849425538918404	0.36765228358295593	0.27668976950835295	0.0	0.0	0.0780088104832772	0.32506450651503127	0.028874026238453084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25667839788353997	0.0	0.0	0.0	0.0	0.24039293648791965	0.05955339253834637	0.0	0.0	0.10105568540663977	0.0	0.08704232364636179	0.029411818650990833	0.0	0.0	0.0	0.06274382773021861	0.11453125475438	0.0	0.0	0.38794559768750403	0.0	0.27448499280529176	0.00547126247487069	0.18617512151002896	0.0	0.27664139111650965	0.550237111532789	0.009017586506968383	0.0	0.22449865202514913	0.12800682410211742	0.07037631910674648	0.0	0.0	0.16897132455787872	0.0	0.18139622985973983	0.0	0.0	0.0	0.12356476791746743	0.037044310027518706	0.1645292683732231	0.05206238365120118	0.0	0.2540257551042041	0.0	0.021313319509059347	0.09442790589351636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076291181725093	0.17919145315668009	0.0	0.16897132455787872	0.0	0.0	0.0	0.22628520136881136	0.3212925712322612	0.0	0.1369280011507531	0.0	0.0	0.27448499280529176	0.09614762145658336	0.024988815840927187	0.0	0.08119924567514941
tnaLAB	0.120582629396105	0.0	0.072114306893788	0.08577632045481914	0.1854725479808353	0.11949535412732798	0.012850452929197915	0.1437151825325656	0.08473475118668951	0.4839650849558721	0.32224661944110583	0.12957634384594668	0.12603950205602776	0.2612092281778969	0.0	0.2897626800435328	0.25422484972581544	0.42231935844431473	0.3668004709430982	0.2885520849387165	0.130740885970656	0.27762784796397216	0.35086799407711394	0.256033838351677	0.15362506964927597	0.21252138825989272	0.5356188556486104	0.2826723720442853	0.3568973554191905	0.09469731291643624	0.3169364859784987	0.4245409807428975	0.1331832919117717	0.26895804301006393	0.08704232364636179	0.0	0.05781281377666236	0.16050456030972793	0.5258617843741298	0.17341168934675638	0.22290847017901178	0.526835472856303	0.23064345106530384	0.05474736929812738	0.07740605941316304	0.047515474580709746	0.03207263590259187	0.15993788876891193	0.41953499461596877	0.41196588016360963	0.15360327644240712	0.0	0.027479631516177373	0.34433681252950316	0.0	0.17119138630185501	0.30699070152620084	0.0	0.0	0.11438346590269052	0.0449007437297409	0.03390052898153324	0.37557231040991024	0.298781717322349	0.2405954690323753	0.32857618724772997	0.0	0.34171173880883965	0.0	0.0	0.18428381619686124	0.4934690565388242	0.0	0.014622528258285122	0.3904183575963073	0.1608776309618518	0.3296613259430662	0.14905528363017917	0.20391282609516828	0.02976578845534416	0.0	0.0	0.36800790089064445	0.0	0.4500630149042938	0.22499365769396187	0.23092929585481792	0.1996632625660319	0.17586442998812485	0.06559565042960645	0.047248130642402894	0.2952447099716214	0.05575508192323386	0.0	0.24273554353450977	0.07574967554124547	0.025217995124433037	0.07419363285376862	0.41606414933917046	0.0
deoCABD	0.01166676221529768	0.25183470185980505	0.05879392960202461	0.237240091567546	0.19328865542249762	0.07538312452604196	0.12846727097031313	0.1044046673070302	0.28119152771259576	0.0	0.04802088330501094	0.0	0.01005096689549948	0.0	0.0	0.05561819836034604	0.0	0.09099120362469423	0.0	0.22878352555522286	0.0	0.0	0.05390848574093059	0.2866765628549112	0.0	0.0	0.08517505499769619	0.16275068295978243	0.04220473467801007	0.4087428145844443	0.48435951351382583	0.0	0.2940764253854394	0.11075612979039016	0.029411818650990833	0.05781281377666236	0.0	0.0	0.08997773481830244	0.0	0.0	0.3712890154190089	0.06143434698734691	0.0	0.0	0.13983628232854606	0.09956963450539721	0.0	0.0	0.03626672118263221	0.0	0.18429677555381396	0.0	0.0	0.08842912501332781	0.1403453394087642	0.0	0.0	0.022485621447467075	0.0	0.02723889241021405	0.22666707605508754	0.0	0.14933721927744786	0.13274802435343053	0.10856151437407666	0.0	0.0	0.10862951086292921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20088597047783133	0.0615058007962685	0.1719425936130213	0.0	0.24166167538119973	0.0	0.11048241103718105	0.0	0.06015041926585562	0.05244246711866466	0.06180680111769794	0.0	0.0	0.0	0.2726130968318942	0.0	0.029791352383199896	0.0560316473483253	0.0
fepB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03235996183009277	0.0	0.20972960501208707	0.16646151620878477	0.0	0.0	0.12256182992831302	0.07888869816763112	0.31124420266723485	0.2659537744316107	0.21470946612680428	0.11015190066937038	0.16739874724671044	0.0	0.16684255385535712	0.18752339877045565	0.0	0.0	0.1276838786305295	0.1721898613191437	0.191582791938301	0.15017548502700853	0.0	0.1710102028494037	0.29385701483499027	0.0	0.15406079901532885	0.0	0.16050456030972793	0.0	0.0	0.22268664797131402	0.0	0.10184965397545195	0.14173468846325626	0.1810491612098157	0.08105468532527381	0.0	0.0	0.0	0.0	0.17467370198383914	0.20512887483972658	0.0	0.0	0.0	0.42230877364120917	0.0	0.0	0.1087956749426734	0.12437321188631488	0.0	0.15315051348691922	0.0	0.0	0.08636230396176692	0.19964279188717227	0.28899595359964353	0.3211751945567782	0.1879278065605879	0.17467370198383914	0.0	0.0	0.0	0.27536573271938075	0.0	0.0	0.2099915972863088	0.0	0.25890705434123656	0.0	0.073595868756041	0.18028892053328854	0.0	0.0	0.3448424869741734	0.0	0.34235909324159225	0.0	0.37914534757953067	0.0	0.0	0.05495387528119504	0.0	0.0	0.0	0.0247487370655081	0.3716580452535482	0.0	0.0	0.0	0.22790831904251077	0.0
glgS	0.0	0.010147357530005936	0.0	0.0	0.0	0.0	0.026607662820413686	0.01370480883099867	0.0	0.43326872837206754	0.39003935336529366	0.011957485647295544	0.041964098448111366	0.1337586450920295	0.0	0.1841350891158333	0.3531627028463047	0.42261077080946335	0.3843730518051616	0.3585531185375631	0.0	0.2197055980523118	0.2818201174867358	0.2120454612023047	0.02867005002204712	0.2992904536233912	0.42561205196817337	0.28265968583385515	0.3878315053287973	0.0	0.3131879362511758	0.42142755008203786	0.11248545336099039	0.3633540812476627	0.0	0.5258617843741298	0.08997773481830244	0.22268664797131402	0.0	0.0	0.2363143671063603	0.45373377713128193	0.1973493824260757	0.17312355140892832	0.0	0.0	0.0	0.0	0.2707050612477441	0.5081191224199929	0.0	0.0	0.0	0.3263354087080942	0.0	0.13254333793120693	0.3543743893605239	0.0	0.0	0.16446056462328082	0.06122229639657768	0.0	0.42163540004159317	0.2855616972335849	0.3279239165596911	0.22131323577460843	0.0	0.36976386074363754	0.2266316673101539	0.0	0.03628517901680195	0.4237805926445612	0.05202857696209561	0.0072903893125592055	0.4303543788028645	0.0	0.24358486183787847	0.0	0.02422781022290216	0.4029180829847556	0.0021605207222072822	0.0	0.39793653912142746	0.0	0.41561102619265733	0.0	0.1890517672076305	0.0	0.13774680413630777	0.0	0.0	0.0	0.18450372410239063	0.0	0.281556394862318	0.03234104076501803	0.049681855648160064	0.04316165254402723	0.32083459282224797	0.0
htrA	0.0	0.13150398208253486	0.420657278082845	0.30289699636164763	0.11761762685473684	0.43707479080022016	0.0	0.219410928291686	0.27359403742041927	0.03589250202506775	0.05416991985533954	0.609377591304948	0.21919752890671296	0.28045597925278704	0.114470885690824	0.04116387711809383	0.0	0.08664674237853641	0.0	0.3185172666583602	0.07451786261464119	0.0	0.0	0.03764048746624692	0.07824927129978963	0.059572922504720564	0.12648468704997373	0.0	0.0	0.12686911775652418	0.09756303806056676	0.0	0.08482851973741795	0.0	0.0	0.17341168934675638	0.0	0.0	0.0	0.0	0.0	0.12792882408631379	0.0	0.0	0.0	0.0	0.09413079034249477	0.0	0.05916923042546949	0.08100182178953116	0.0	0.21299686934614886	0.0	0.0	0.32069178514363444	0.030540935401193178	0.0	0.010249561021306152	0.00029853394622763083	0.0	0.09803414009665834	0.13490774954249718	0.048252934743438176	0.0	0.0	0.11527503740281271	0.0	0.0	0.0	0.0	0.23360993310274542	0.28700853824916794	0.27870200224989217	0.40526748026432846	0.0	0.02850218963265455	0.0	0.04252374066384852	0.0	0.0	0.0	0.4141386309248416	0.08343194202385157	0.34747067690939387	0.024976206343036447	0.10758531524420056	0.0	0.1783994554021757	0.0	0.10151136090399414	0.30009785537303235	0.17812590702017367	0.0	0.0	0.0	0.11761762685473684	0.10093822904685254	0.22904035474180115	0.0	0.1670774038298656
acs	0.0	0.0	0.0	0.0	0.012304179499164306	0.0	0.0	0.0	0.0	0.25319759446951584	0.23753836048520935	0.0	0.0	0.14365806179062962	0.015430599886093705	0.2818321430707548	0.16736289917121033	0.19762806906842467	0.23905896417339803	0.20566794946422687	0.012304179499163787	0.06464309586788473	0.2540383155430305	0.0	0.0	0.1242270520754545	0.2290912406368809	0.15455221603432595	0.26494208595097757	0.0	0.18747787299424437	0.3226757621047734	0.0	0.3342390736329998	0.06274382773021861	0.22290847017901178	0.0	0.10184965397545195	0.2363143671063603	0.0	0.0	0.15160787762642136	0.18646482479848847	0.39796712246747334	0.23818510313090757	0.0	0.0	0.0	0.15816632492058386	0.17974484655966017	0.0	0.0	0.0	0.30262983821367556	0.0	0.0	0.2254719518463194	0.08235044704062927	0.0	0.13531661436053702	0.034596551067751447	0.0	0.24717089001921255	0.13913722328739447	0.260415633401493	0.10973822250555978	0.0	0.22236728333472247	0.0	0.0	0.15525550362154997	0.218499207301227	0.0	0.0	0.25478931997881166	0.0	0.2902266291548754	0.0	0.0	0.0	0.0	0.0	0.33100692265931003	0.0	0.27997775553443033	0.0	0.0	0.021257575396135722	0.08011851275706301	0.0	0.0	0.10313804016693984	0.0	0.0	0.3019003184559469	0.0	0.0	0.06972022386508106	0.24163792912147727	0.0
ebgAC	0.11235866567707324	0.23097046566143997	0.18990851563452477	0.1267101398434406	0.0	0.0	0.0	0.0	0.024119027360678915	0.3794897525467889	0.4629198226953942	0.0446316394335835	0.10160611900137147	0.25379475510401583	0.3368953570202415	0.3372581888353349	0.21601832825613754	0.3548341360216398	0.36305138101771994	0.3614706061223416	0.13435373911867107	0.2026647779663402	0.421517086348218	0.14112808093874826	0.03136899224482433	0.240593262450549	0.4886120996196935	0.2597864673173366	0.4761396444643173	0.0728818098184288	0.43645415242295255	0.5083112543319473	0.11920694326600535	0.2673897797372257	0.11453125475438	0.526835472856303	0.3712890154190089	0.14173468846325626	0.45373377713128193	0.12792882408631379	0.15160787762642136	0.0	0.3804910224113143	0.16346075472386118	0.0	0.04267792515068575	0.01769955921934292	0.28309033510094445	0.6157986620870933	0.3871832863901567	0.22553515961823326	0.04780082581146937	0.0	0.2878316805220707	0.06494697622009847	0.008646413205297245	0.3521592923194069	0.0	0.0	0.0088508891851435	0.22161001698445582	0.03765964601992967	0.3495312069737955	0.23058599377917893	0.3301141433745454	0.25558051235731555	0.0	0.3526489618282007	0.0	0.0021891403899077563	0.27917934370876596	0.3753687946959191	0.016716518520111447	0.122622298367226	0.48825080358217127	0.12029322425861105	0.24624111557424214	0.0	0.09083222153001323	0.0	0.0	0.07858978540321565	0.31582771578266344	0.0	0.34338555741826304	0.10088205102199974	0.05309846706199543	0.013808463102101763	0.03745368886829985	0.0	0.03324218032160079	0.0	0.4710210242857903	0.0	0.31491714083944133	0.0	0.027066652098177102	0.03963602179285317	0.4050976977498441	0.11767801831675491
araC	0.0	0.0	0.0	0.0	0.0	0.0	0.02939164185207438	0.0	0.0	0.27508927843197095	0.29947758673120856	0.0	0.0	0.053591346836850295	0.0	0.18264774248111107	0.31651251200906183	0.3210049270555915	0.32842370469103394	0.18645166708194244	0.0	0.22261735368132146	0.30385703321236707	0.0	0.0	0.2541571935268273	0.24336885393518856	0.23666076862912996	0.3634274725352333	0.0	0.4001882662439731	0.2875611498815469	0.0	0.323597694429926	0.0	0.23064345106530384	0.06143434698734691	0.1810491612098157	0.1973493824260757	0.0	0.18646482479848847	0.3804910224113143	0.0	0.0235206195003528	0.0	0.22547465573584496	0.0	0.08734347693939866	0.300312616038338	0.3395277706163177	0.047965857501542725	0.0	0.0	0.21074737141769959	0.0	0.0	0.1753067627479049	0.0	0.0	0.054453464953083806	0.18658384134782305	0.0	0.2281811554631551	0.14806054896237253	0.3567560596783653	0.3926381548835826	0.0	0.35387242583158945	0.0	0.0	0.12186560585596615	0.3991455889892053	0.0	0.0	0.18777886497740087	0.04280051233448323	0.3063005891844313	0.0	0.05188940968531936	0.13030596838987565	0.18636180678656405	0.0	0.23307378345770394	0.0	0.32412828696773077	0.0	0.0	0.0	0.02066434547837938	0.0	0.008374723887201724	0.0	0.1759784580668501	0.0	0.2148800753920219	0.0	0.0	0.0	0.35114060298002736	0.0
ansB	0.0	0.0	0.0	0.06503889705800255	0.0	0.0	0.0	0.0	0.0	0.19604898984884447	0.0956369157809708	0.0	0.07432802521595769	0.19271735911184562	0.009749116706085977	0.015475801706923262	0.059717049918989545	0.13122468611702784	0.2288937185382575	0.27810464737118684	0.0068979257924067575	0.15316922696398602	0.1185110094495403	0.0	0.0	0.07606317907027836	0.289501166893841	0.24192832236046055	0.20694917769129934	0.0	0.22331537783481564	0.13851667866582837	0.03186625904058649	0.2518299719240685	0.0	0.05474736929812738	0.0	0.08105468532527381	0.17312355140892832	0.0	0.39796712246747334	0.16346075472386118	0.0235206195003528	0.0	0.05861369201890618	0.0	0.0	0.1374612518398043	0.21438533540214916	0.11561131121814057	0.0	0.0	0.0	0.20805416945407917	0.0	0.020188988763353077	0.2644814888743146	0.0	0.0	0.0	0.0	0.16964787632452125	0.23892875273370293	0.30803681807170863	0.28281783442761926	0.10456695821363639	0.08938195564760074	0.13483288141068134	0.0	0.0	0.547832970678339	0.06306875164821239	0.23694123682170326	0.0	0.14224896812930368	0.21281946110594743	0.059717049918989545	0.0	0.0	0.0	0.12549783769712522	0.0	0.15409877978559736	0.0	0.28281783442761926	0.0	0.0	0.0	0.29929184020571525	0.0	0.0	0.0	0.2536083023314866	0.0	0.10892797875191887	0.0	0.0	0.05930808596772355	0.04110413980902849	0.0
fnr	0.0	0.0	0.22496709536388837	0.011956748982485525	0.0	0.07939520007639747	0.0	0.0	0.0476084094815896	0.03411286919463854	0.0	0.0	0.0	0.05601002284709994	0.05215999447823372	0.056624551355671765	0.0	0.0	0.0	0.09790833640328081	0.1667416641595373	0.0	0.013990645220436337	0.023146945349189818	0.0	0.0	0.0959191957400464	0.0	0.16335764683395834	0.06600324109765086	0.0	0.0	0.0	0.0	0.38794559768750403	0.07740605941316304	0.0	0.0	0.0	0.0	0.23818510313090757	0.0	0.0	0.05861369201890618	0.0	0.48350733391632655	0.0	0.05501783210678022	0.039486027183451906	0.0	0.26166209029208404	0.5236457917823696	0.7571927178150529	0.039486027183451025	0.0	0.0	0.11168310775760452	0.0	0.5320505473784988	0.0	0.0922468037939129	0.0	0.022347503011230292	0.0959191957400464	0.15519670331001453	0.0	0.27364963790198876	0.0	0.15947190417834733	0.5122452441865912	0.0	0.0	0.07944498465239574	0.0	0.07952049070623364	0.007850375893824868	0.09054603775123303	0.736656825975341	0.5600441241997403	0.0	0.05628381089877651	0.0	0.0	0.0	0.0015659949537398768	0.05037789829859496	0.006955003369105553	0.3801486290803998	0.0	0.5713368209889129	0.0	0.0	0.0	0.5143596937942071	0.08725861581484443	0.0	0.0	0.0	0.025711255829127314	0.0
himA	0.0	0.0	0.0	0.0	0.11579661738474961	0.15310651538919678	0.0	0.025561906006520856	0.010956128463677394	0.09276743597343702	0.01154860581990857	0.0	0.0	0.20352108716165607	0.0	0.0	0.0	0.042677925150684894	0.12773228379438534	0.13907547284778993	0.03937815912952695	0.0	0.03865208483989305	0.1533352927572697	0.0	0.12002215210304265	0.010956128463677394	0.08215705645265355	0.09952274964854703	0.0	0.0	0.0	0.0	0.0	0.0	0.047515474580709746	0.13983628232854606	0.0	0.0	0.0	0.0	0.04267792515068575	0.22547465573584496	0.0	0.48350733391632655	0.0	0.0	0.0	0.12581451954929934	0.08274953380888643	0.24142486528790952	0.2092741632597742	0.7908041456149351	0.026154383362753733	0.09592055133492439	0.0	0.0	0.0	0.6513637252703759	0.0	0.0	0.0	0.020974030628227988	0.0	0.17239176783088145	0.0	0.31413190087572523	0.08274953380888643	0.24032643158193454	0.3092670214865002	0.0	0.05429032561131696	0.0	0.0	0.023874278457665366	0.23913241747840427	0.03749757241615915	0.509469976468097	0.5256773874989902	0.025715226602957324	0.0	0.07081386739924898	0.0	0.0	0.06755127890980923	0.3264420962273438	0.0	0.4318735049632601	0.0	0.420631855574574	0.09735531135172988	0.08001606550968679	0.04406863825465643	0.6197923469674769	0.0031252019514420026	0.006118579033653394	0.0	0.0	0.09083013437285124	0.0
cytR	0.25037942998460966	0.12477219806735444	0.25117296436153985	0.31061385619941206	0.4762300705051513	0.16984681606507254	0.4153049736415486	0.5234704825506723	0.6005123538269863	0.0	0.0726912468957275	0.5307899092118535	0.4884862360975998	0.007477468045172036	0.0	0.0007167536494860709	0.0	0.0	0.0	0.014095904177862092	0.17307452808895518	0.0	0.0	0.0	0.5517374276455593	0.0	0.0	0.0	0.0	0.31474687430142834	0.0	0.0	0.6867286762579463	0.017044049113571283	0.27448499280529176	0.03207263590259187	0.09956963450539721	0.0	0.0	0.09413079034249477	0.0	0.01769955921934292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09221540979886318	0.0	0.10898359149020026	0.11343527757372134	0.5766430955407166	0.0	0.0	0.0	0.0	0.0	0.4875096002786689	0.0	0.05320689207743767	0.0330670271533762	0.0	0.0	0.0	0.0	0.0	0.08415950988422881	0.020833961492013768	0.0	0.0389177082771943	0.0040995876332749134	0.0	0.0352075032711736	0.0	0.0	0.19760727935274766	0.02738145915422211	0.3642963444220335	0.0	0.3105441456760749	0.0	0.027070394570323956	0.0	0.0	0.0	0.0	0.489020783579972	0.0	0.0	0.0	0.07366298106497754	0.6449842406792777	0.12849659964118293	0.458662400518734	0.0	0.27908739206146654
