	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF	iclMR	epd_pgk	rob	adhE	zwf	lacZYA	nupC	acnA	envY_ompT	ebgR	fumC	osmE	glpACB	lrp	glgCAP	dctA	malXY	hns	osmC	nagE	araFG_araH_1H_2	nirBDC_cysG	fepA_entD	glcDEFGB	udp	skp_lpxDA_fabZ	rotA	ndh	glnALG	dsbA	glnHPQ	narGHJI	hycABCDEFGH	fadR	ompF	glpD	lysU	gcvTHP	fadL	glpFK	ybiS	mdlA	livJ	fumA	aldB	rpoN	gntR	galS	ecfI	fpr	mdh	hypA	malPQ	ecfF	himD	rhaT	mlc	ilvIH	rcsAB	nac	pykF	glcC	gcvA	nlpD_rpoS	betIBA	lacI	narZYWV	gcvR	ompR_envZ	cpxP	tsr	rtcR	glpR	uhpA	fhlA	yhdG_fis	ecpD_htrE	kbl_tdh	alaWX	alkA	fadBA	lctPRD	fdnGHI	ybaO	aspA	gdhA	dadAX	uspA	putAP	gltBDF	sdaA	evgA	dps	lysR	nrdAB	fabA	osmY	mdoGH	proP	betT
soxS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2626681573888743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.2154713577104726	0.0	0.756052455521877	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.2154713577104726	0.0	0.0	0.2154713577104726	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.2626681573888743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nfo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6713650201991299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24063111024979145	0.0	0.0	0.0	0.0	0.0	0.24063111024979145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rpoD	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.7681693048523172	0.7681693048523172	0.7681693048523172	0.0	0.0	0.0	0.7681693048523172	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.2762986631089438	0.0	0.0	0.0	0.0	0.2577334354278265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2562319782663132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2577334354278265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0
uhpT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.4587520699157428	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.4587520699157428	0.4587520699157428	0.4587520699157428	0.4587520699157428	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.4587520699157428	0.4587520699157428	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.4150156078305715	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4150156078305715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4150156078305715	0.0	0.4587520699157428	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.4587520699157428	0.42106149252593705	0.0	0.4587520699157428	0.41949280739340866	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21110369475196022	0.0	0.4587520699157428	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.0	0.41949280739340866	0.0	0.4587520699157428	0.41949280739340866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	0.42106149252593705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42106149252593705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21110369475196022	0.0	0.0	0.0	0.0	0.0	0.41949280739340866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
caiF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3621414194743079	0.0	0.39620379473903167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39735670986900234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8388526711136693	0.0	0.0	0.0	0.0	0.0	0.39620379473903167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8388526711136693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4150156078305715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iclMR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2490351213212423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23701691921485804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2771918916773328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2771918916773328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2771918916773328	0.0	0.23701691921485804	0.0	0.0
epd_pgk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.4660223546782847	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.39804770032874487	0.0	1.0	0.0	1.0	1.0	0.0	0.22315854496349047	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.32655892638520684	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.31089170770773744	1.0	0.0	0.0	0.0	0.0	0.44012972807966144	0.0	0.0	0.0	0.0	0.0	0.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.4587520699157428	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	1.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	1.0	0.0	1.0	0.0	0.24432962223407176	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.24412927485239794	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.2941254418702003	0.0	0.32655892638520684	0.0	0.0	1.0	0.0	0.0	0.36693261304749647	0.0	0.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.3619343683973618	0.0	0.0	0.3619343683973618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29157298054372827	0.0	0.0	0.0	0.32655892638520684	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.2941254418702003	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.3518311823184742	0.0
rob	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.2941254418702003	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.2941254418702003	0.2941254418702003	0.2941254418702003	0.2941254418702003	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.2941254418702003	0.2941254418702003	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2889938168959882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7828041108561791	0.2941254418702003	0.0	0.2941254418702003	0.0	0.0	0.2941254418702003	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.34054547691553366	0.0	0.0	0.2941254418702003	0.0	0.7828041108561791	0.34054547691553366	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7828041108561791	0.0	0.0	0.0	0.0	0.0	0.7828041108561791	0.7828041108561791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adhE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3065351053831813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8903653893572853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3790131517564286	0.0	0.0	0.26252294084572414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2480611081819149	0.0	0.32983396380955077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26002001517113843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8903653893572853	0.0	0.0	0.0	0.0	0.0	0.0	0.2598447105127153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zwf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6713650201991299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24063111024979145	0.0	0.0	0.0	0.0	0.0	0.24063111024979145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lacZYA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.4660223546782847	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.39804770032874487	0.0	1.0	0.0	1.0	1.0	0.0	0.22315854496349047	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.32655892638520684	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.31089170770773744	1.0	0.0	0.0	0.0	0.0	0.44012972807966144	0.0	0.0	0.0	0.0	0.0	0.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.4587520699157428	0.0	0.0	1.0	0.2941254418702003	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	1.0	0.0	1.0	0.0	0.24432962223407176	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.24412927485239794	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.2941254418702003	0.0	0.32655892638520684	0.0	0.0	1.0	0.0	0.0	0.36693261304749647	0.0	0.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.3619343683973618	0.0	0.0	0.3619343683973618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29157298054372827	0.0	0.0	0.0	0.32655892638520684	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.2941254418702003	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.3518311823184742	0.0
nupC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.19693920854194683	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.19693920854194683	0.19693920854194683	0.19693920854194683	0.19693920854194683	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.19693920854194683	0.19693920854194683	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.6995948356033702	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6995948356033702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acnA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2626681573888743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.756052455521877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.2154713577104726	0.0	0.0	0.2154713577104726	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2154713577104726	0.0	0.0	0.0	0.0	0.2626681573888743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
envY_ompT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30627264818248534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
